record_id,sos_message,urgency_level,temperature_c,gas_ppm,humidity_percent,flood_sensor_level_cm,drone_image_label
5850,"Road blocked, unable to evacuate",High,24.5,182,73,0,Blocked_Road
5851,"Road blocked, unable to evacuate",Medium,33.5,54,71,0,Blocked_Road
5852,"Road blocked, unable to evacuate",Low,41.5,49,82,0,Blocked_Road
5853,"Road blocked, unable to evacuate",Medium,28.7,95,45,0,Blocked_Road
5854,"Road blocked, unable to evacuate",Medium,25.9,178,43,0,Blocked_Road
5855,"Road blocked, unable to evacuate",Low,28.6,57,58,0,Blocked_Road
5856,"Road blocked, unable to evacuate",Medium,35.6,167,93,0,Blocked_Road
5857,"Road blocked, unable to evacuate",Medium,43.5,176,68,0,Blocked_Road
5858,"Road blocked, unable to evacuate",Medium,38.9,182,95,0,Blocked_Road
5859,"Road blocked, unable to evacuate",Low,48.1,157,94,0,Blocked_Road
5860,"Road blocked, unable to evacuate",High,35.5,23,39,0,Blocked_Road
5861,"Road blocked, unable to evacuate",Low,30.3,125,10,0,Blocked_Road
5862,"Road blocked, unable to evacuate",High,46.8,101,91,0,Blocked_Road
5863,"Road blocked, unable to evacuate",Medium,24.7,37,68,0,Blocked_Road
5864,"Road blocked, unable to evacuate",High,40.4,40,91,0,Blocked_Road
5865,"Road blocked, unable to evacuate",High,45.8,87,25,0,Blocked_Road
5866,"Road blocked, unable to evacuate",High,42.1,90,64,0,Blocked_Road
5867,"Road blocked, unable to evacuate",Medium,22.7,89,76,0,Blocked_Road
5868,"Road blocked, unable to evacuate",Medium,46.8,46,24,0,Blocked_Road
5869,"Road blocked, unable to evacuate",High,47.5,72,80,0,Blocked_Road
5870,"Road blocked, unable to evacuate",Medium,20.1,63,59,0,Blocked_Road
5871,"Road blocked, unable to evacuate",High,49.0,69,30,0,Blocked_Road
5872,"Road blocked, unable to evacuate",High,34.0,113,52,0,Blocked_Road
5873,"Road blocked, unable to evacuate",High,29.4,149,54,0,Blocked_Road
5874,"Road blocked, unable to evacuate",High,20.8,167,27,0,Blocked_Road
5875,"Road blocked, unable to evacuate",High,39.2,157,53,0,Blocked_Road
5876,"Road blocked, unable to evacuate",High,32.6,27,33,0,Blocked_Road
5877,"Road blocked, unable to evacuate",Medium,28.6,99,63,0,Blocked_Road
5878,"Road blocked, unable to evacuate",Low,21.3,43,41,0,Blocked_Road
5879,"Road blocked, unable to evacuate",High,23.1,1,86,0,Blocked_Road
5880,"Road blocked, unable to evacuate",High,28.7,22,21,0,Blocked_Road
5881,"Road blocked, unable to evacuate",High,39.9,143,39,0,Blocked_Road
5882,"Road blocked, unable to evacuate",Medium,21.2,79,39,0,Blocked_Road
5883,"Road blocked, unable to evacuate",Medium,39.0,140,12,0,Blocked_Road
5884,"Road blocked, unable to evacuate",Low,27.3,50,36,0,Blocked_Road
5885,"Road blocked, unable to evacuate",Medium,20.7,142,15,0,Blocked_Road
5886,"Road blocked, unable to evacuate",Medium,28.3,113,15,0,Blocked_Road
5887,"Road blocked, unable to evacuate",High,22.7,127,77,0,Blocked_Road
5888,"Road blocked, unable to evacuate",High,46.6,136,73,0,Blocked_Road
5889,"Road blocked, unable to evacuate",High,25.1,17,45,0,Blocked_Road
5890,"Road blocked, unable to evacuate",Low,27.2,159,85,0,Blocked_Road
5891,"Road blocked, unable to evacuate",Medium,23.0,100,27,0,Blocked_Road
5892,"Road blocked, unable to evacuate",Low,44.7,61,14,0,Blocked_Road
5893,"Road blocked, unable to evacuate",High,49.2,11,89,0,Blocked_Road
5894,"Road blocked, unable to evacuate",High,44.6,74,30,0,Blocked_Road
5895,"Road blocked, unable to evacuate",High,49.5,125,27,0,Blocked_Road
5896,"Road blocked, unable to evacuate",High,40.9,149,61,0,Blocked_Road
5897,"Road blocked, unable to evacuate",Medium,47.8,103,13,0,Blocked_Road
5898,"Road blocked, unable to evacuate",High,46.2,41,74,0,Blocked_Road
5899,"Road blocked, unable to evacuate",Medium,46.9,99,27,0,Blocked_Road
5900,"Road blocked, unable to evacuate",Medium,34.2,120,10,0,Blocked_Road
5901,"Road blocked, unable to evacuate",Medium,46.7,157,77,0,Blocked_Road
5902,"Road blocked, unable to evacuate",High,29.9,5,82,0,Blocked_Road
5903,"Road blocked, unable to evacuate",High,29.8,159,11,0,Blocked_Road
5904,"Road blocked, unable to evacuate",Medium,38.5,184,48,0,Blocked_Road
5905,"Road blocked, unable to evacuate",Medium,26.5,181,19,0,Blocked_Road
5906,"Road blocked, unable to evacuate",Low,28.7,176,23,0,Blocked_Road
5907,"Road blocked, unable to evacuate",Medium,46.2,189,35,0,Blocked_Road
5908,"Road blocked, unable to evacuate",Low,33.8,70,15,0,Blocked_Road
5909,"Road blocked, unable to evacuate",Low,28.9,122,51,0,Blocked_Road
5910,"Road blocked, unable to evacuate",High,44.5,22,35,0,Blocked_Road
5911,"Road blocked, unable to evacuate",Medium,21.5,49,68,0,Blocked_Road
5912,"Road blocked, unable to evacuate",High,37.9,124,15,0,Blocked_Road
5913,"Road blocked, unable to evacuate",Medium,23.5,99,19,0,Blocked_Road
5914,"Road blocked, unable to evacuate",Medium,28.5,24,46,0,Blocked_Road
5915,"Road blocked, unable to evacuate",High,45.5,163,26,0,Blocked_Road
5916,"Road blocked, unable to evacuate",High,31.4,151,63,0,Blocked_Road
5917,"Road blocked, unable to evacuate",High,24.4,190,24,0,Blocked_Road
5918,"Road blocked, unable to evacuate",Medium,27.2,82,39,0,Blocked_Road
5919,"Road blocked, unable to evacuate",Low,32.0,115,15,0,Blocked_Road
5920,"Road blocked, unable to evacuate",Medium,22.4,40,70,0,Blocked_Road
5921,"Road blocked, unable to evacuate",Medium,47.1,38,19,0,Blocked_Road
5922,"Road blocked, unable to evacuate",Medium,28.9,14,87,0,Blocked_Road
5923,"Road blocked, unable to evacuate",High,26.0,159,92,0,Blocked_Road
5924,"Road blocked, unable to evacuate",High,44.0,166,57,0,Blocked_Road
5925,"Road blocked, unable to evacuate",High,38.6,178,91,0,Blocked_Road
5926,"Road blocked, unable to evacuate",High,45.5,61,86,0,Blocked_Road
5927,"Road blocked, unable to evacuate",Medium,32.2,29,95,0,Blocked_Road
5928,"Road blocked, unable to evacuate",High,30.6,123,48,0,Blocked_Road
5929,"Road blocked, unable to evacuate",High,33.1,91,77,0,Blocked_Road
5930,"Road blocked, unable to evacuate",Medium,44.3,126,74,0,Blocked_Road
5931,"Road blocked, unable to evacuate",Medium,30.4,21,92,0,Blocked_Road
5932,"Road blocked, unable to evacuate",Medium,30.2,55,62,0,Blocked_Road
5933,"Road blocked, unable to evacuate",Medium,41.6,49,39,0,Blocked_Road
5934,"Road blocked, unable to evacuate",High,26.4,190,54,0,Blocked_Road
5935,"Road blocked, unable to evacuate",High,35.0,126,72,0,Blocked_Road
5936,"Road blocked, unable to evacuate",High,35.1,69,74,0,Blocked_Road
5937,"Road blocked, unable to evacuate",High,22.9,171,11,0,Blocked_Road
5938,"Road blocked, unable to evacuate",Low,32.2,152,81,0,Blocked_Road
5939,"Road blocked, unable to evacuate",Low,48.6,49,86,0,Blocked_Road
5940,"Road blocked, unable to evacuate",Medium,27.8,175,69,0,Blocked_Road
5941,"Road blocked, unable to evacuate",High,46.0,127,48,0,Blocked_Road
5942,"Road blocked, unable to evacuate",High,49.3,125,52,0,Blocked_Road
5943,"Road blocked, unable to evacuate",High,39.8,173,90,0,Blocked_Road
5944,"Road blocked, unable to evacuate",High,30.8,50,28,0,Blocked_Road
5945,"Road blocked, unable to evacuate",High,40.6,173,52,0,Blocked_Road
5946,"Road blocked, unable to evacuate",High,34.2,13,55,0,Blocked_Road
5947,"Road blocked, unable to evacuate",High,48.1,134,37,0,Blocked_Road
5948,"Road blocked, unable to evacuate",Low,26.3,13,54,0,Blocked_Road
5949,"Road blocked, unable to evacuate",High,41.2,150,90,0,Blocked_Road
5950,"Road blocked, unable to evacuate",Low,31.3,166,57,0,Blocked_Road
5951,"Road blocked, unable to evacuate",Low,43.9,139,70,0,Blocked_Road
5952,"Road blocked, unable to evacuate",Medium,31.7,51,19,0,Blocked_Road
5953,"Road blocked, unable to evacuate",High,39.6,116,15,0,Blocked_Road
5954,"Road blocked, unable to evacuate",High,31.5,110,81,0,Blocked_Road
5955,"Road blocked, unable to evacuate",Medium,38.5,58,33,0,Blocked_Road
5956,"Road blocked, unable to evacuate",High,44.3,25,54,0,Blocked_Road
5957,"Road blocked, unable to evacuate",Medium,32.3,175,71,0,Blocked_Road
5958,"Road blocked, unable to evacuate",High,44.6,167,70,0,Blocked_Road
5959,"Road blocked, unable to evacuate",High,23.7,93,30,0,Blocked_Road
5960,"Road blocked, unable to evacuate",High,41.2,78,90,0,Blocked_Road
5961,"Road blocked, unable to evacuate",Medium,41.9,2,70,0,Blocked_Road
5962,"Road blocked, unable to evacuate",Low,39.8,143,45,0,Blocked_Road
5963,"Road blocked, unable to evacuate",Medium,25.7,38,93,0,Blocked_Road
5964,"Road blocked, unable to evacuate",Low,44.0,154,40,0,Blocked_Road
5965,"Road blocked, unable to evacuate",Medium,22.4,76,46,0,Blocked_Road
5966,"Road blocked, unable to evacuate",Medium,36.5,179,52,0,Blocked_Road
5967,"Road blocked, unable to evacuate",High,46.2,30,81,0,Blocked_Road
5968,"Road blocked, unable to evacuate",High,34.7,88,90,0,Blocked_Road
5969,"Road blocked, unable to evacuate",Medium,32.8,166,70,0,Blocked_Road
5970,"Road blocked, unable to evacuate",High,20.1,146,59,0,Blocked_Road
5971,"Road blocked, unable to evacuate",Medium,34.0,0,30,0,Blocked_Road
5972,"Road blocked, unable to evacuate",Low,23.8,25,67,0,Blocked_Road
5973,"Road blocked, unable to evacuate",Low,32.6,119,77,0,Blocked_Road
5974,"Road blocked, unable to evacuate",High,44.8,0,16,0,Blocked_Road
5975,"Road blocked, unable to evacuate",High,29.6,189,83,0,Blocked_Road
5976,"Road blocked, unable to evacuate",Low,22.4,169,36,0,Blocked_Road
5977,"Road blocked, unable to evacuate",Medium,47.4,45,21,0,Blocked_Road
5978,"Road blocked, unable to evacuate",Medium,40.9,164,64,0,Blocked_Road
5979,"Road blocked, unable to evacuate",High,24.5,68,72,0,Blocked_Road
5980,"Road blocked, unable to evacuate",High,21.4,196,37,0,Blocked_Road
5981,"Road blocked, unable to evacuate",Low,23.3,64,57,0,Blocked_Road
5982,"Road blocked, unable to evacuate",High,44.2,109,85,0,Blocked_Road
5983,"Road blocked, unable to evacuate",Low,35.2,199,13,0,Blocked_Road
5984,"Road blocked, unable to evacuate",High,21.5,133,95,0,Blocked_Road
5985,"Road blocked, unable to evacuate",Medium,41.7,195,28,0,Blocked_Road
5986,"Road blocked, unable to evacuate",Low,21.3,118,36,0,Blocked_Road
5987,"Road blocked, unable to evacuate",High,46.8,49,81,0,Blocked_Road
5988,"Road blocked, unable to evacuate",High,35.3,198,63,0,Blocked_Road
5989,"Road blocked, unable to evacuate",High,36.0,58,42,0,Blocked_Road
5990,"Road blocked, unable to evacuate",High,37.4,189,34,0,Blocked_Road
5991,"Road blocked, unable to evacuate",High,37.3,118,94,0,Blocked_Road
5992,"Road blocked, unable to evacuate",High,30.0,89,24,0,Blocked_Road
5993,"Road blocked, unable to evacuate",High,30.0,104,17,0,Blocked_Road
5994,"Road blocked, unable to evacuate",High,48.2,42,34,0,Blocked_Road
5995,"Road blocked, unable to evacuate",High,48.3,139,74,0,Blocked_Road
5996,"Road blocked, unable to evacuate",Medium,26.2,73,64,0,Blocked_Road
5997,"Road blocked, unable to evacuate",Low,34.5,102,23,0,Blocked_Road
5998,"Road blocked, unable to evacuate",High,38.5,139,24,0,Blocked_Road
5999,"Road blocked, unable to evacuate",Medium,47.8,32,95,0,Blocked_Road
6000,"Road blocked, unable to evacuate",Low,21.1,164,14,0,Blocked_Road
6001,"Road blocked, unable to evacuate",High,42.7,56,10,0,Blocked_Road
6002,"Road blocked, unable to evacuate",High,31.4,133,91,0,Blocked_Road
6003,"Road blocked, unable to evacuate",High,37.3,143,56,0,Blocked_Road
6004,"Road blocked, unable to evacuate",Medium,37.3,45,67,0,Blocked_Road
6005,"Road blocked, unable to evacuate",High,22.5,115,70,0,Blocked_Road
6006,"Road blocked, unable to evacuate",High,47.1,179,10,0,Blocked_Road
6007,"Road blocked, unable to evacuate",High,31.0,187,62,0,Blocked_Road
6008,"Road blocked, unable to evacuate",Low,27.8,195,24,0,Blocked_Road
6009,"Road blocked, unable to evacuate",High,21.9,61,20,0,Blocked_Road
6010,"Road blocked, unable to evacuate",High,34.4,103,56,0,Blocked_Road
6011,"Road blocked, unable to evacuate",High,36.1,174,57,0,Blocked_Road
6012,"Road blocked, unable to evacuate",Medium,43.3,159,31,0,Blocked_Road
6013,"Road blocked, unable to evacuate",Medium,43.2,33,38,0,Blocked_Road
6014,"Road blocked, unable to evacuate",High,45.0,53,39,0,Blocked_Road
6015,"Road blocked, unable to evacuate",High,40.9,68,43,0,Blocked_Road
6016,"Road blocked, unable to evacuate",High,25.0,74,13,0,Blocked_Road
6017,"Road blocked, unable to evacuate",High,41.3,187,56,0,Blocked_Road
6018,"Road blocked, unable to evacuate",Medium,36.1,24,78,0,Blocked_Road
6019,"Road blocked, unable to evacuate",High,25.0,191,65,0,Blocked_Road
6020,"Road blocked, unable to evacuate",High,44.9,33,85,0,Blocked_Road
6021,"Road blocked, unable to evacuate",High,21.5,19,80,0,Blocked_Road
6022,"Road blocked, unable to evacuate",Medium,25.6,7,66,0,Blocked_Road
6023,"Road blocked, unable to evacuate",Low,44.2,196,40,0,Blocked_Road
6024,"Road blocked, unable to evacuate",Medium,37.2,80,70,0,Blocked_Road
6025,"Road blocked, unable to evacuate",High,46.1,121,62,0,Blocked_Road
6026,"Road blocked, unable to evacuate",High,27.9,128,79,0,Blocked_Road
6027,"Road blocked, unable to evacuate",High,39.1,24,27,0,Blocked_Road
6028,"Road blocked, unable to evacuate",High,41.7,36,72,0,Blocked_Road
6029,"Road blocked, unable to evacuate",Medium,22.9,157,40,0,Blocked_Road
6030,"Road blocked, unable to evacuate",High,44.9,79,20,0,Blocked_Road
6031,"Road blocked, unable to evacuate",Low,36.4,179,63,0,Blocked_Road
6032,"Road blocked, unable to evacuate",Medium,49.4,172,35,0,Blocked_Road
6033,"Road blocked, unable to evacuate",High,39.8,70,46,0,Blocked_Road
6034,"Road blocked, unable to evacuate",Low,40.9,20,33,0,Blocked_Road
6035,"Road blocked, unable to evacuate",High,30.0,63,30,0,Blocked_Road
6036,"Road blocked, unable to evacuate",Medium,45.8,156,71,0,Blocked_Road
6037,"Road blocked, unable to evacuate",High,47.2,107,76,0,Blocked_Road
6038,"Road blocked, unable to evacuate",Low,36.3,78,56,0,Blocked_Road
6039,"Road blocked, unable to evacuate",Low,21.0,50,76,0,Blocked_Road
6040,"Road blocked, unable to evacuate",Low,46.5,157,69,0,Blocked_Road
6041,"Road blocked, unable to evacuate",High,40.8,119,36,0,Blocked_Road
6042,"Road blocked, unable to evacuate",High,39.6,48,82,0,Blocked_Road
6043,"Road blocked, unable to evacuate",High,33.0,168,50,0,Blocked_Road
6044,"Road blocked, unable to evacuate",Low,37.9,163,27,0,Blocked_Road
6045,"Road blocked, unable to evacuate",High,37.2,131,15,0,Blocked_Road
6046,"Road blocked, unable to evacuate",Medium,49.7,182,51,0,Blocked_Road
6047,"Road blocked, unable to evacuate",High,40.5,200,25,0,Blocked_Road
6048,"Road blocked, unable to evacuate",High,39.9,114,19,0,Blocked_Road
6049,"Road blocked, unable to evacuate",High,38.4,193,16,0,Blocked_Road
6050,"Road blocked, unable to evacuate",Medium,49.3,61,67,0,Blocked_Road
6051,"Road blocked, unable to evacuate",High,30.9,92,35,0,Blocked_Road
6052,"Road blocked, unable to evacuate",Medium,27.5,148,91,0,Blocked_Road
6053,"Road blocked, unable to evacuate",High,22.5,103,17,0,Blocked_Road
6054,"Road blocked, unable to evacuate",High,45.7,197,53,0,Blocked_Road
6055,"Road blocked, unable to evacuate",High,23.2,98,28,0,Blocked_Road
6056,"Road blocked, unable to evacuate",High,40.7,81,40,0,Blocked_Road
6057,"Road blocked, unable to evacuate",Low,39.0,58,83,0,Blocked_Road
6058,"Road blocked, unable to evacuate",Medium,46.8,123,48,0,Blocked_Road
6059,"Road blocked, unable to evacuate",Low,38.8,77,33,0,Blocked_Road
6060,"Road blocked, unable to evacuate",Low,34.1,3,25,0,Blocked_Road
6061,"Road blocked, unable to evacuate",High,33.6,64,15,0,Blocked_Road
6062,"Road blocked, unable to evacuate",High,35.0,144,16,0,Blocked_Road
6063,"Road blocked, unable to evacuate",Medium,23.2,45,86,0,Blocked_Road
6064,"Road blocked, unable to evacuate",High,41.3,39,30,0,Blocked_Road
6065,"Road blocked, unable to evacuate",Medium,40.5,13,62,0,Blocked_Road
6066,"Road blocked, unable to evacuate",High,31.5,173,48,0,Blocked_Road
6067,"Road blocked, unable to evacuate",High,37.7,4,22,0,Blocked_Road
6068,"Road blocked, unable to evacuate",High,30.9,50,85,0,Blocked_Road
6069,"Road blocked, unable to evacuate",Medium,43.5,45,22,0,Blocked_Road
6070,"Road blocked, unable to evacuate",Medium,44.6,149,24,0,Blocked_Road
6071,"Road blocked, unable to evacuate",High,25.1,142,65,0,Blocked_Road
6072,"Road blocked, unable to evacuate",High,26.6,76,26,0,Blocked_Road
6073,"Road blocked, unable to evacuate",Low,38.7,147,89,0,Blocked_Road
6074,"Road blocked, unable to evacuate",High,24.7,87,14,0,Blocked_Road
6075,"Road blocked, unable to evacuate",High,32.2,182,39,0,Blocked_Road
6076,"Road blocked, unable to evacuate",High,47.5,118,95,0,Blocked_Road
6077,"Road blocked, unable to evacuate",High,23.4,27,28,0,Blocked_Road
6078,"Road blocked, unable to evacuate",High,42.2,95,23,0,Blocked_Road
6079,"Road blocked, unable to evacuate",Low,26.2,37,25,0,Blocked_Road
6080,"Road blocked, unable to evacuate",Medium,33.5,78,63,0,Blocked_Road
6081,"Road blocked, unable to evacuate",High,48.3,144,40,0,Blocked_Road
6082,"Road blocked, unable to evacuate",High,40.7,17,40,0,Blocked_Road
6083,"Road blocked, unable to evacuate",Medium,25.2,17,64,0,Blocked_Road
6084,"Road blocked, unable to evacuate",Low,39.6,132,32,0,Blocked_Road
6085,"Road blocked, unable to evacuate",High,23.7,45,43,0,Blocked_Road
6086,"Road blocked, unable to evacuate",High,29.0,93,91,0,Blocked_Road
6087,"Road blocked, unable to evacuate",High,44.4,152,12,0,Blocked_Road
6088,"Road blocked, unable to evacuate",High,23.9,24,29,0,Blocked_Road
6089,"Road blocked, unable to evacuate",High,45.3,116,26,0,Blocked_Road
6090,"Road blocked, unable to evacuate",Low,29.2,52,14,0,Blocked_Road
6091,"Road blocked, unable to evacuate",Medium,46.7,185,66,0,Blocked_Road
6092,"Road blocked, unable to evacuate",Medium,39.4,30,60,0,Blocked_Road
6093,"Road blocked, unable to evacuate",High,24.2,3,31,0,Blocked_Road
6094,"Road blocked, unable to evacuate",High,24.0,110,82,0,Blocked_Road
6095,"Road blocked, unable to evacuate",High,30.5,138,75,0,Blocked_Road
6096,"Road blocked, unable to evacuate",High,35.2,111,82,0,Blocked_Road
6097,"Road blocked, unable to evacuate",Medium,42.4,109,70,0,Blocked_Road
6098,"Road blocked, unable to evacuate",High,42.3,79,45,0,Blocked_Road
6099,"Road blocked, unable to evacuate",High,43.1,126,27,0,Blocked_Road
6100,"Road blocked, unable to evacuate",High,37.3,8,88,0,Blocked_Road
6101,"Road blocked, unable to evacuate",Medium,20.8,126,69,0,Blocked_Road
6102,"Road blocked, unable to evacuate",Medium,43.4,58,29,0,Blocked_Road
6103,"Road blocked, unable to evacuate",High,28.6,141,88,0,Blocked_Road
6104,"Road blocked, unable to evacuate",Low,31.5,164,65,0,Blocked_Road
6105,"Road blocked, unable to evacuate",Low,35.8,139,83,0,Blocked_Road
6106,"Road blocked, unable to evacuate",High,41.3,71,39,0,Blocked_Road
6107,"Road blocked, unable to evacuate",Medium,29.2,197,94,0,Blocked_Road
6108,"Road blocked, unable to evacuate",Low,26.3,93,14,0,Blocked_Road
6109,"Road blocked, unable to evacuate",Low,47.9,156,79,0,Blocked_Road
6110,"Road blocked, unable to evacuate",High,42.5,155,56,0,Blocked_Road
6111,"Road blocked, unable to evacuate",Low,29.0,192,31,0,Blocked_Road
6112,"Road blocked, unable to evacuate",Low,33.9,27,46,0,Blocked_Road
6113,"Road blocked, unable to evacuate",High,35.8,132,14,0,Blocked_Road
6114,"Road blocked, unable to evacuate",Medium,30.1,171,68,0,Blocked_Road
